frame,tracker_id,class_id,class_name,x_center,y_center,width,height,confidence
40,0,0,robot,155.10928344726562,1000.8919677734375,308.74334716796875,420.27044677734375,0.7409815788269043
40,1,0,robot,734.3123779296875,600.88330078125,106.0938720703125,152.33221435546875,0.9162963032722473
40,2,0,robot,1196.9501953125,680.312255859375,145.14208984375,204.14447021484375,0.9168776869773865
40,4,1,ball,720.3382568359375,789.974365234375,23.49542236328125,27.00714111328125,0.8697375059127808
40,3,0,robot,90.25069427490234,918.55078125,178.9065399169922,231.66680908203125,0.3406568765640259
40,-1,0,robot,58.38642120361328,861.2723388671875,108.47056579589844,129.21844482421875,0.4990138113498688
40,-1,0,robot,97.13501739501953,965.2973022460938,191.7741241455078,143.5301513671875,0.49880746006965637
40,-1,0,robot,58.48396682739258,981.4273681640625,113.37837982177734,106.84014892578125,0.3833572268486023
40,-1,0,robot,48.65412139892578,831.9620361328125,89.17349243164062,68.68133544921875,0.3354141414165497
40,-1,0,robot,52.8001823425293,918.9049072265625,103.20502471923828,228.65234375,0.25264960527420044
41,0,0,robot,191.18043518066406,1091.188720703125,254.32589721679688,229.66290283203125,0.8793942332267761
41,1,0,robot,735.5782470703125,602.79345703125,104.9515380859375,151.93316650390625,0.9258340001106262
41,2,0,robot,1194.769287109375,679.4662475585938,146.0836181640625,208.833251953125,0.9300275444984436
41,3,0,robot,98.77320861816406,967.7477416992188,191.2762451171875,131.1444091796875,0.7253613471984863
41,4,1,ball,720.3496704101562,790.3843994140625,23.4600830078125,26.84259033203125,0.8748286366462708
41,-1,0,robot,49.62274932861328,826.9223022460938,94.3577880859375,71.71484375,0.5101725459098816
41,-1,0,robot,59.95590591430664,847.9016723632812,112.00542449951172,113.94140625,0.4529770612716675
41,-1,0,robot,62.156578063964844,893.14208984375,105.48379516601562,69.78826904296875,0.45009031891822815
41,-1,0,robot,63.53321075439453,980.8468017578125,117.90678405761719,99.72113037109375,0.40225547552108765
41,-1,0,robot,162.97750854492188,1002.881103515625,318.4166259765625,425.66424560546875,0.34840789437294006
41,-1,0,robot,39.68021011352539,823.052490234375,72.62548065185547,65.22833251953125,0.3363669812679291
41,-1,0,robot,135.63726806640625,929.2528076171875,110.37675476074219,60.447265625,0.30804911255836487
41,-1,0,robot,74.64503479003906,865.595703125,141.33450317382812,149.94805908203125,0.2879238724708557
42,0,0,robot,163.0919952392578,996.2969360351562,327.5480041503906,417.5089111328125,0.77112877368927
42,1,0,robot,736.5161743164062,602.9251708984375,105.005859375,153.07379150390625,0.9046469330787659
42,2,0,robot,1192.9703369140625,679.7607421875,148.09375,214.07318115234375,0.9099751114845276
42,4,1,ball,720.392578125,790.46533203125,23.49652099609375,26.8046875,0.8755003809928894
42,3,0,robot,66.59522247314453,906.862548828125,132.9268035888672,233.9576416015625,0.5046038031578064
42,-1,0,robot,200.72210693359375,1090.9376220703125,247.3171844482422,223.88720703125,0.5025621652603149
42,-1,0,robot,70.5499038696289,975.4608154296875,134.54933166503906,99.18646240234375,0.3788966238498688
42,-1,0,robot,62.763885498046875,851.0319213867188,107.802978515625,126.2119140625,0.34572380781173706
43,0,0,robot,170.87696838378906,989.0238037109375,335.2150573730469,429.41473388671875,0.6784499883651733
43,1,0,robot,738.2630615234375,603.4820556640625,103.70025634765625,153.54986572265625,0.8886864185333252
43,2,0,robot,1190.24560546875,682.323486328125,148.2030029296875,212.44842529296875,0.8896516561508179
43,4,1,ball,720.4762573242188,790.3494262695312,23.1453857421875,27.0057373046875,0.8727034330368042
43,3,0,robot,73.96214294433594,902.1693115234375,147.36575317382812,234.60211181640625,0.5627703070640564
43,-1,0,robot,213.93264770507812,1092.0391845703125,243.2210693359375,218.36895751953125,0.5822684168815613
43,-1,0,robot,63.10110855102539,846.1278076171875,121.17525482177734,124.67816162109375,0.3758907616138458
43,-1,0,robot,106.6731185913086,902.4892578125,216.7964324951172,235.58905029296875,0.3049052059650421
43,-1,0,robot,84.6146469116211,962.6390380859375,165.0237579345703,120.2161865234375,0.29405370354652405
44,0,0,robot,178.17398071289062,992.1094970703125,346.72900390625,426.10870361328125,0.6332373023033142
44,1,0,robot,740.6138916015625,605.6668701171875,103.18695068359375,152.56005859375,0.8743155598640442
44,2,0,robot,1187.75048828125,685.10400390625,149.2818603515625,213.56011962890625,0.868011474609375
44,3,0,robot,87.02860260009766,899.78076171875,173.56300354003906,230.652099609375,0.7064453363418579
44,4,1,ball,720.4000854492188,790.5518188476562,23.8411865234375,26.910400390625,0.8701629042625427
45,0,0,robot,232.42178344726562,1047.365966796875,250.8974609375,302.90679931640625,0.7877594232559204
45,1,0,robot,742.767333984375,607.1697998046875,103.95172119140625,152.24041748046875,0.9073334336280823
45,2,0,robot,1184.011962890625,689.3270263671875,152.9620361328125,208.898193359375,0.914408266544342
45,3,0,robot,90.18302917480469,894.3137817382812,176.58172607421875,230.5098876953125,0.8328613042831421
45,4,1,ball,720.5238647460938,790.3489379882812,23.3428955078125,26.787353515625,0.8777927160263062
45,-1,0,robot,186.2921600341797,986.7941284179688,358.2842102050781,426.1566162109375,0.38671666383743286
45,-1,0,robot,1188.9708251953125,680.45263671875,25.8203125,32.26177978515625,0.2932823598384857
46,0,0,robot,240.65872192382812,1051.377197265625,253.85166931152344,295.44873046875,0.8650492429733276
46,1,0,robot,746.632080078125,608.1058349609375,103.3699951171875,152.82391357421875,0.9309430718421936
46,2,0,robot,1180.66796875,690.9190673828125,153.3289794921875,209.07049560546875,0.9361594319343567
46,3,0,robot,96.10738372802734,889.67578125,186.4024200439453,234.22613525390625,0.8914077281951904
46,4,1,ball,720.1561279296875,790.5595092773438,23.68121337890625,26.9635009765625,0.8783313632011414
46,-1,0,robot,1187.2978515625,681.6776123046875,20.7940673828125,29.90509033203125,0.2560279667377472
47,0,0,robot,247.53262329101562,1044.509033203125,257.50238037109375,306.32574462890625,0.8991585373878479
47,1,0,robot,749.0572509765625,610.093505859375,104.64947509765625,154.62274169921875,0.9390891790390015
47,2,0,robot,1177.0238037109375,694.00634765625,154.022705078125,208.92535400390625,0.9435932040214539
47,3,0,robot,99.68383026123047,883.968017578125,187.27430725097656,227.31707763671875,0.9286321401596069
47,4,1,ball,719.8699951171875,790.8771362304688,23.675048828125,27.322998046875,0.8745148777961731
48,0,0,robot,255.7138671875,1043.194091796875,251.43115234375,306.44830322265625,0.9176769256591797
48,1,0,robot,752.2579345703125,610.3970947265625,102.59100341796875,153.98602294921875,0.9396761059761047
48,2,0,robot,1173.638671875,696.2228393554688,154.1849365234375,209.68896484375,0.9437233209609985
48,3,0,robot,105.80101776123047,879.5020751953125,187.27000427246094,226.98284912109375,0.9264965057373047
48,4,1,ball,720.107421875,790.5053100585938,23.345458984375,26.9595947265625,0.8747832179069519
49,0,0,robot,257.30352783203125,1040.6976318359375,254.9930419921875,306.03326416015625,0.9200450778007507
49,1,0,robot,755.7285766601562,612.049560546875,103.37548828125,154.59954833984375,0.9440150260925293
49,2,0,robot,1170.7706298828125,698.1776733398438,153.528076171875,211.322265625,0.9485756158828735
49,3,0,robot,112.75641632080078,873.0403442382812,187.41578674316406,223.147216796875,0.9239739775657654
49,4,1,ball,719.8155517578125,790.58056640625,23.19158935546875,26.982666015625,0.8728856444358826
